Case#,name,fe1,fe2,fe3,fe4,fe5,fe6,fe7,fe8,fe9,fe10,fe11,fe12,fe13,fe14,fe15,fe16,fe17,fe18,fe19,fe20,fe21,fe22,fe23,fe24,fe25,fe26,fe27,fe28,fe29,fe30,fe31,fe32,fe33,fe34,fe35,fe36,fe37,fe38,fe39,fe40,fe41,fe42,fe43,fe44,fe45,fe46,fe47,fe48,fe49,fe50,fe51,fe52,fe53,fe54,fe55,fe56,fe57,fe58,fe59,fe60,fe61,fe62,fe63,fe64,fe65,fe66,fe67,fe68,fe69,fe70,fe71,fe72,fe73,fe74,fe75,fe76,fe77,fe78,fe79,fe80,fe81,fe82,fe83,fe84,fe85,fe86,fe87,fe88,fe89,fe90,fe91,fe92,fe93,fe94,fe95,fe96,fe97,fe98,fe99,fe100,fe101,fe102,fe103,fe104,fe105,fe106,fe107,fe108,fe109,fe110,fe111,fe112,fe113,fe114,fe115,fe116,fe117,fe118,fe119,fe120,fe121,fe122,fe123,fe124,fe125,fe126,fe127,fe128
48,Ivan Muguya,-0.15948715806007385,0.15278461575508118,0.12471426278352737,-0.0033524392638355494,0.01224954891949892,-0.17050793766975403,0.09705397486686707,-0.0715806633234024,0.11749685555696487,-0.027386073023080826,0.2887100875377655,-0.08851833641529083,-0.1303054541349411,-0.1650361567735672,0.08715393394231796,0.09824737906455994,-0.08152751624584198,-0.11885970085859299,-0.0767565667629242,-0.0923469141125679,0.01731009967625141,0.0474805124104023,-0.020439624786376953,0.101919986307621,-0.006211288273334503,-0.29831430315971375,-0.11060522496700287,-0.1539737433195114,0.11957257986068726,-0.0969119668006897,0.05105774849653244,0.06934233009815216,-0.12927362322807312,-0.0904841274023056,-0.04940501227974892,0.04072694107890129,0.09475686401128769,-0.053806085139513016,0.20213434100151062,-0.005934962071478367,-0.13394474983215332,-0.05958819389343262,-0.033531732857227325,0.32441815733909607,0.15079164505004883,-0.05597372353076935,-0.0343107245862484,-0.010587343014776707,0.08125463873147964,-0.16067594289779663,0.025801047682762146,0.13536123931407928,0.10907755047082901,0.06025148183107376,0.0009373631328344345,-0.050923749804496765,0.008196965791285038,-0.0032604001462459564,-0.24687150120735168,-0.026457753032445908,0.04574377089738846,-0.06456159055233002,-0.1211233139038086,-0.07758833467960358,0.2201094925403595,0.10878630727529526,-0.08922052383422852,-0.12553252279758453,0.14858609437942505,-0.15980437397956848,-0.06438422948122025,0.07527777552604675,-0.1481192260980606,-0.04372619837522507,-0.23629672825336456,0.14477238059043884,0.2736605405807495,0.0694880560040474,-0.21969327330589294,0.03863483667373657,-0.20270521938800812,0.0033016903325915337,0.012120859697461128,0.02470032125711441,-0.05125410854816437,0.021164119243621826,-0.10909055918455124,0.011914786882698536,0.09116916358470917,-0.027854055166244507,-0.01811075396835804,0.23044703900814056,-0.028179582208395004,0.040547315031290054,0.02429567463696003,0.0025639613159000874,-0.0006596827879548073,-0.00801834836602211,-0.08315053582191467,-0.015715954825282097,0.17657805979251862,-0.053764164447784424,-0.010654183104634285,0.11357849836349487,-0.2348020225763321,0.14023108780384064,0.05522874370217323,0.04604113847017288,0.08915909379720688,0.02013653889298439,-0.07302787154912949,-0.08859362453222275,0.1750439703464508,-0.1425296813249588,0.1854216307401657,0.1143190935254097,-0.03860063478350639,0.07981850951910019,0.04137603938579559,0.10581662505865097,-0.0654238611459732,-0.09203111380338669,-0.11678197234869003,-0.006106398068368435,0.11347991228103638,0.015482913702726364,-0.05267683416604996,0.022906389087438583
49,Ivan Muguya,-0.14719268679618835,0.14862659573554993,0.120192751288414,-0.017986370250582695,0.022018253803253174,-0.16126695275306702,0.0927257314324379,-0.08049815893173218,0.09898772090673447,-0.018137987703084946,0.284676730632782,-0.08336766064167023,-0.1310504674911499,-0.187179833650589,0.10177183151245117,0.1086818128824234,-0.08660796284675598,-0.12072739005088806,-0.0763058066368103,-0.10083763301372528,-0.004237617831677198,0.042622413486242294,-0.008460008539259434,0.11124290525913239,-0.006629517301917076,-0.29722699522972107,-0.11520463973283768,-0.1555442214012146,0.11994072794914246,-0.08423768728971481,0.04514794051647186,0.07006175071001053,-0.1342228502035141,-0.07383691519498825,-0.03794817999005318,0.041694093495607376,0.08874582499265671,-0.05959796532988548,0.1951417773962021,0.004567350260913372,-0.12750335037708282,-0.05919571965932846,-0.03239256143569946,0.32442450523376465,0.14470496773719788,-0.056029316037893295,-0.015131065621972084,0.0007097683846950531,0.08262258768081665,-0.14400486648082733,0.02562781795859337,0.14096777141094208,0.11345193535089493,0.043515413999557495,0.00013795960694551468,-0.05535368621349335,0.013894773088395596,-0.00303488876670599,-0.24365398287773132,-0.01922222226858139,0.04863612726330757,-0.062494922429323196,-0.11911243200302124,-0.07967536151409149,0.22839926183223724,0.1119132786989212,-0.09812971949577332,-0.135112464427948,0.1508205235004425,-0.154098778963089,-0.05448119714856148,0.07123524695634842,-0.16147354245185852,-0.04552685469388962,-0.23540771007537842,0.14292952418327332,0.26413214206695557,0.07737011462450027,-0.22157414257526398,0.03802359104156494,-0.20628586411476135,0.014321034774184227,0.0156901553273201,0.03874929994344711,-0.05767817795276642,0.033174704760313034,-0.11447902768850327,0.004031714051961899,0.09093807637691498,-0.03173533082008362,-0.01669614017009735,0.233392596244812,-0.03172798827290535,0.041005201637744904,0.014884721487760544,-0.017367878928780556,-0.004895046353340149,-0.007021437399089336,-0.07492713630199432,-0.012183452025055885,0.15519431233406067,-0.05914757028222084,-0.0021054474636912346,0.11386045068502426,-0.2264942079782486,0.13456597924232483,0.05514603853225708,0.05021992325782776,0.07837552577257156,0.03478340804576874,-0.07951055467128754,-0.1063208058476448,0.1646849513053894,-0.14795084297657013,0.17863422632217407,0.12553618848323822,-0.0297385323792696,0.06885368376970291,0.049738217145204544,0.11803149431943893,-0.0665883719921112,-0.0905870571732521,-0.10830415785312653,-0.001313248765654862,0.11272534728050232,0.006328266579657793,-0.05063580721616745,0.020812373608350754
50,Ivan Muguya,-0.15003569424152374,0.14450237154960632,0.11834298074245453,-0.016612855717539787,0.018392903730273247,-0.15886488556861877,0.08788621425628662,-0.08428259938955307,0.09912753850221634,-0.015148068778216839,0.27802449464797974,-0.08808168768882751,-0.13379383087158203,-0.18356268107891083,0.09338341653347015,0.10647550225257874,-0.07962072640657425,-0.1165594682097435,-0.07609155029058456,-0.09710633009672165,-0.0004269008059054613,0.038538575172424316,-0.0031744809821248055,0.11076131463050842,-0.003714894875884056,-0.29909747838974,-0.11700974404811859,-0.15778416395187378,0.11459844559431076,-0.0861840695142746,0.03828979283571243,0.0711677148938179,-0.1289275884628296,-0.07616902142763138,-0.04143958538770676,0.03714907169342041,0.08233747631311417,-0.06068897992372513,0.1942826211452484,0.001407594420015812,-0.12940822541713715,-0.05910753831267357,-0.028767772018909454,0.31816351413726807,0.14441423118114471,-0.05289250239729881,-0.01530025340616703,0.0016896594315767288,0.08605261892080307,-0.1402829885482788,0.022710079327225685,0.1404244601726532,0.11790826171636581,0.045033928006887436,0.000254947692155838,-0.05297926068305969,0.015800878405570984,0.0013597989454865456,-0.24689579010009766,-0.017419591546058655,0.04130074009299278,-0.06176113337278366,-0.12427342683076859,-0.07695015519857407,0.22338013350963593,0.11971026659011841,-0.09403806179761887,-0.13438695669174194,0.1513330489397049,-0.1535225212574005,-0.053859516978263855,0.07114273309707642,-0.1638268083333969,-0.05145486444234848,-0.22659063339233398,0.1351768672466278,0.2657620906829834,0.0758015438914299,-0.21897050738334656,0.03952179104089737,-0.20401151478290558,0.010583523660898209,0.010412008501589298,0.03765145316720009,-0.061736784875392914,0.03607942909002304,-0.10907198488712311,-0.0009638611227273941,0.08590652048587799,-0.034171611070632935,-0.016519885510206223,0.23483934998512268,-0.02652500756084919,0.04224712774157524,0.017455201596021652,-0.016744418069720268,-0.004067684523761272,-0.006275642197579145,-0.07493173331022263,-0.01889391615986824,0.15656928718090057,-0.06261637061834335,-0.0003001820296049118,0.10325101017951965,-0.22965103387832642,0.13738182187080383,0.05869191512465477,0.05540645122528076,0.08060375601053238,0.03242501989006996,-0.07439911365509033,-0.10235374420881271,0.1643596887588501,-0.15054377913475037,0.17389164865016937,0.12514354288578033,-0.026684872806072235,0.07176285982131958,0.04716859012842178,0.11457779258489609,-0.06155962124466896,-0.08878818154335022,-0.10626697540283203,-0.001723093562759459,0.1180064007639885,0.008571848273277283,-0.05380544811487198,0.02300841175019741
51,Ivan Muguya,-0.15743228793144226,0.12554828822612762,0.12483662366867065,-0.0033409385941922665,0.0018480182625353336,-0.17009149491786957,0.06726192682981491,-0.08195210248231888,0.08505493402481079,-0.02371477335691452,0.3134652078151703,-0.09111085534095764,-0.1350874900817871,-0.19935910403728485,0.09175743162631989,0.10535179078578949,-0.11598603427410126,-0.10982310026884079,-0.0762900859117508,-0.11584854125976562,0.004042387008666992,0.04901948571205139,-0.0025446477811783552,0.08768019080162048,-0.00785776786506176,-0.2928832173347473,-0.1122262105345726,-0.17196232080459595,0.11477872729301453,-0.08037269115447998,0.046168796718120575,0.06588152796030045,-0.1340869665145874,-0.08143533766269684,-0.05277305841445923,0.01371731422841549,0.07332990318536758,-0.03697771579027176,0.2003575563430786,0.016461355611681938,-0.12682804465293884,-0.055934302508831024,-0.03818829357624054,0.2834862172603607,0.14206074178218842,-0.040677860379219055,-0.018411053344607353,0.0005478756502270699,0.06997384876012802,-0.1543453186750412,0.008138595148921013,0.1731777936220169,0.14415819942951202,0.04815392196178436,-0.018853995949029922,-0.05644459277391434,-0.014004726894199848,-0.00239670742303133,-0.24130569398403168,0.011709397658705711,0.054600078612565994,-0.0888378843665123,-0.11606322973966599,-0.07814641296863556,0.2298436462879181,0.13446371257305145,-0.08997894823551178,-0.15327239036560059,0.16351468861103058,-0.15149788558483124,-0.0866176187992096,0.09394711256027222,-0.1569223552942276,-0.05901090428233147,-0.23426546156406403,0.12730124592781067,0.2492268681526184,0.061179034411907196,-0.2064289003610611,0.013424997217953205,-0.22978946566581726,0.005989914294332266,-0.021632764488458633,0.03449612483382225,-0.06059076637029648,0.027794640511274338,-0.10669182240962982,-0.016776178032159805,0.07196322083473206,-0.04814603552222252,-0.017777971923351288,0.25158411264419556,-0.031119583174586296,0.07137366384267807,0.019775601103901863,-0.025355162099003792,-8.892454206943512e-05,-0.019400635734200478,-0.04528322443366051,-0.019191734492778778,0.13945932686328888,-0.0784468948841095,0.019319450482726097,0.08470211923122406,-0.1819569319486618,0.12724600732326508,0.022943632677197456,0.06172868236899376,0.06171872466802597,0.03594518080353737,-0.0551917590200901,-0.10339764505624771,0.1725720465183258,-0.1411396861076355,0.20178037881851196,0.12802556157112122,-0.021412262693047523,0.08173004537820816,0.05876690894365311,0.13310600817203522,-0.09499235451221466,-0.09077692776918411,-0.10220147669315338,-0.0029472799506038427,0.08759293705224991,0.005763684399425983,-0.052946221083402634,0.030206385999917984
52,Ivan Muguya,-0.16215874254703522,0.15488946437835693,0.12962156534194946,-0.014575641602277756,0.022573571652173996,-0.16876554489135742,0.09135458618402481,-0.07788723707199097,0.12026777118444443,-0.021141845732927322,0.2940122187137604,-0.0830293819308281,-0.12600794434547424,-0.16898486018180847,0.07570095360279083,0.10322713851928711,-0.09074734151363373,-0.12040475010871887,-0.08423164486885071,-0.1028846949338913,0.010363194160163403,0.04218423366546631,-0.015775533393025398,0.11195750534534454,-0.017450975254178047,-0.29463183879852295,-0.09962702542543411,-0.15833894908428192,0.11714114248752594,-0.11486508697271347,0.0322171188890934,0.061400387436151505,-0.13450488448143005,-0.07958431541919708,-0.05092152580618858,0.045005712658166885,0.09197717905044556,-0.058737125247716904,0.20155614614486694,-0.007554792799055576,-0.13180096447467804,-0.05958453565835953,-0.0323801226913929,0.32701483368873596,0.15571260452270508,-0.059653352946043015,-0.02911904826760292,-0.005756625905632973,0.09358420222997665,-0.15230895578861237,0.04173411428928375,0.12393514811992645,0.11740105599164963,0.0572299063205719,-0.010187593288719654,-0.0579381063580513,-0.003578673116862774,-0.00602138414978981,-0.24733103811740875,-0.014408007264137268,0.04981369525194168,-0.07802373915910721,-0.14103427529335022,-0.06990468502044678,0.21072804927825928,0.11871101707220078,-0.09118331968784332,-0.13515789806842804,0.1537756472826004,-0.16471664607524872,-0.050892192870378494,0.07893633842468262,-0.14342588186264038,-0.052437905222177505,-0.22747443616390228,0.1483859270811081,0.26797592639923096,0.06927777826786041,-0.23018212616443634,0.027136756107211113,-0.19755351543426514,0.007687942124903202,0.014423155225813389,0.026905013248324394,-0.058642394840717316,0.04334266483783722,-0.11597250401973724,0.019107243046164513,0.09995470941066742,-0.026340089738368988,-0.027665622532367706,0.23602056503295898,-0.020920848473906517,0.029210153967142105,0.028676887974143028,0.0027205199003219604,0.0019728578627109528,-0.005505573935806751,-0.0890003964304924,-0.01246650330722332,0.17811301350593567,-0.050997450947761536,-0.019658774137496948,0.09772137552499771,-0.22716382145881653,0.1420300155878067,0.06126450374722481,0.04258159548044205,0.08181285858154297,0.018164386972784996,-0.08409880846738815,-0.10816749930381775,0.17805534601211548,-0.1446932852268219,0.17686085402965546,0.12293434143066406,-0.010842896066606045,0.08611110597848892,0.037458162754774094,0.10206308960914612,-0.04630982503294945,-0.0916576087474823,-0.10374471545219421,-0.001785468077287078,0.12250301241874695,0.015156751498579979,-0.04110460728406906,0.023591086268424988
53,Ivan Muguya,-0.16184104979038239,0.14993682503700256,0.13070012629032135,-0.006925581023097038,0.016538463532924652,-0.16173222661018372,0.08739974349737167,-0.07971309125423431,0.11713080108165741,-0.018042782321572304,0.29754146933555603,-0.08000773191452026,-0.1264646053314209,-0.16613635420799255,0.0680406242609024,0.10809329897165298,-0.08671678602695465,-0.11932463943958282,-0.08398213982582092,-0.10653276741504669,0.0026478806976228952,0.04886603727936745,-0.03048780746757984,0.11473318189382553,-0.014212722890079021,-0.2838231027126312,-0.09358511865139008,-0.16024428606033325,0.10783972591161728,-0.12545675039291382,0.026562947779893875,0.05646142363548279,-0.13245388865470886,-0.08474687486886978,-0.0501168891787529,0.03488076478242874,0.08559901267290115,-0.05224549025297165,0.20808659493923187,-0.003941711969673634,-0.13048268854618073,-0.056030720472335815,-0.02813924103975296,0.335304319858551,0.15771524608135223,-0.0479213111102581,-0.04399874806404114,0.006523246876895428,0.09606770426034927,-0.1500161737203598,0.040458276867866516,0.13047008216381073,0.12537065148353577,0.05794858559966087,-0.02434229478240013,-0.06554771959781647,-0.011904818005859852,-0.006121382117271423,-0.25628596544265747,-0.012044098228216171,0.05255269631743431,-0.0846794918179512,-0.13710804283618927,-0.06833174079656601,0.2068093866109848,0.11238805949687958,-0.08826088905334473,-0.1349124312400818,0.14956818521022797,-0.16877219080924988,-0.050389938056468964,0.07123952358961105,-0.1484948992729187,-0.06259360909461975,-0.22893112897872925,0.15247514843940735,0.25826531648635864,0.07494643330574036,-0.2287720888853073,0.020080575719475746,-0.19228960573673248,0.010081974789500237,0.013741712085902691,0.010190913453698158,-0.050439558923244476,0.03467473015189171,-0.11155398190021515,0.006958300247788429,0.09523050487041473,-0.022050995379686356,-0.02794826589524746,0.23498106002807617,-0.024397410452365875,0.011705384589731693,0.027515877038240433,0.002616067184135318,0.002858588472008705,-0.002940849866718054,-0.08835344016551971,-0.011580903083086014,0.1668161153793335,-0.05286218598484993,-0.00439889170229435,0.09590404480695724,-0.23092862963676453,0.14593924582004547,0.0604272186756134,0.04763644561171532,0.07500365376472473,0.025750163942575455,-0.10008129477500916,-0.1126200333237648,0.18936309218406677,-0.14080584049224854,0.18331383168697357,0.12387062609195709,-0.006742909550666809,0.08801708370447159,0.03997829183936119,0.10364754498004913,-0.05481027439236641,-0.08659563213586807,-0.1025911346077919,-0.010638448409736156,0.12551578879356384,0.014243249781429768,-0.02490382455289364,0.030569620430469513
54,Joan Emily Bayega,-0.13069693744182587,0.012493811547756195,0.13069310784339905,0.027851801365613937,-0.09361894428730011,-0.05008105933666229,0.01247912272810936,-0.13053184747695923,0.14873197674751282,-0.07227795571088791,0.29294198751449585,0.038897037506103516,-0.21659508347511292,-0.04382038861513138,-0.03948003426194191,0.21559718251228333,-0.15800903737545013,-0.14620926976203918,-0.04138889163732529,-0.03909954056143761,-0.04134947806596756,0.027790328487753868,0.01928410306572914,0.12733079493045807,-0.07019922137260437,-0.3408452868461609,-0.11030848324298859,-0.1604231894016266,0.06079193204641342,-0.005051168613135815,-0.06009300425648689,0.09805043786764145,-0.17114269733428955,0.012187659740447998,0.09333643317222595,0.008661886677145958,0.0403229258954525,-0.04717494919896126,0.20014938712120056,-0.0013558398932218552,-0.22292327880859375,-0.025605063885450363,0.07122539728879929,0.20277194678783417,0.14885735511779785,-0.007775177247822285,0.07643362134695053,-0.09290788322687149,0.01957235299050808,-0.17413803935050964,0.006609916687011719,0.12220334261655807,0.14275416731834412,0.015880152583122253,-0.008810952305793762,-0.24560728669166565,-0.0666603296995163,0.045219697058200836,-0.11281000822782516,0.061138417571783066,-0.004817355424165726,-0.09880080819129944,-0.10561930388212204,-0.03388022631406784,0.30634042620658875,0.10655766725540161,-0.17666837573051453,-0.1632603108882904,0.24032430350780487,-0.1699102520942688,-0.05346022918820381,0.046009063720703125,-0.16524752974510193,-0.12833049893379211,-0.26692995429039,-0.00040991976857185364,0.4377129375934601,0.05413924902677536,-0.24892792105674744,0.12342563271522522,-0.20319366455078125,0.04637148976325989,-0.05906163528561592,0.1569126844406128,-0.07170713692903519,0.06094031780958176,-0.061385832726955414,-0.0576494075357914,0.1784464567899704,-0.00928588304668665,0.04189673066139221,0.25084996223449707,-0.03642664849758148,0.0473441481590271,0.04909181594848633,-0.004973732866346836,-0.010610904544591904,-0.10416147112846375,-0.09077207744121552,-0.08536083251237869,-0.03445419669151306,-0.045842718333005905,0.04241373389959335,0.1010294258594513,-0.286070853471756,0.07988930493593216,-0.0024994160048663616,0.012234550900757313,0.09587743133306503,0.1311984360218048,-0.06984241306781769,-0.10930540412664413,0.14912626147270203,-0.3020924925804138,0.23634366691112518,0.16477832198143005,0.03909308463335037,0.13966545462608337,0.06669517606496811,0.12399425357580185,-0.04333382099866867,-0.04706224426627159,-0.1265508234500885,-0.03404822200536728,0.08689554780721664,-0.13536807894706726,0.007698121480643749,0.03014644980430603
55,Joan Emily Bayega,-0.12649817764759064,0.047387346625328064,0.06522349268198013,-0.09935552626848221,-0.10071906447410583,-0.07120703160762787,-0.0428197905421257,-0.18290115892887115,0.15933232009410858,-0.14758455753326416,0.2584192156791687,-0.019919728860259056,-0.1301058530807495,-0.004936614539474249,-0.08621099591255188,0.22344641387462616,-0.18102805316448212,-0.18644925951957703,-0.059923313558101654,-0.08220478147268295,-0.06923983246088028,-0.027900343760848045,0.024264436215162277,0.13588900864124298,-0.03973127529025078,-0.2927570343017578,-0.11509817838668823,-0.0958496555685997,0.05039678514003754,-0.005011717788875103,-0.024107418954372406,0.12730474770069122,-0.19032157957553864,0.01828235760331154,0.049156881868839264,0.06352099776268005,0.011821318417787552,-0.01692742109298706,0.19829575717449188,0.0025711841881275177,-0.2219124585390091,-0.030688107013702393,0.121507428586483,0.22979314625263214,0.17690660059452057,-0.031757619231939316,0.03377335146069527,-0.05981049686670303,0.015536881983280182,-0.16524054110050201,0.03794657438993454,0.1026352196931839,0.1585121899843216,0.03447713702917099,-0.005805749446153641,-0.1980261206626892,-0.038183435797691345,0.07172243297100067,-0.10426187515258789,0.03972364962100983,0.06628581881523132,-0.11298851668834686,-0.06500166654586792,-0.09513162821531296,0.3163236975669861,0.16496671736240387,-0.15671218931674957,-0.13738858699798584,0.2640341818332672,-0.13309209048748016,-0.04672745615243912,0.004587494768202305,-0.13420727849006653,-0.12630490958690643,-0.2435513287782669,-0.009390430524945259,0.43260881304740906,0.13357242941856384,-0.14577415585517883,0.11518023908138275,-0.14390724897384644,-0.032475244253873825,-0.0834265947341919,0.1364063024520874,-0.10293020308017731,0.08997584879398346,-0.009947804734110832,-0.007688645273447037,0.16541226208209991,0.01601233333349228,0.00818720180541277,0.198945090174675,-0.053330548107624054,0.04939628019928932,0.022735077887773514,-0.02817222662270069,-0.03389439359307289,-0.049888987094163895,-0.16777303814888,-0.026827815920114517,-0.18776987493038177,-0.0712040513753891,0.02377372235059738,0.07414120435714722,-0.20072366297245026,0.11795356869697571,0.025581059977412224,-0.004580216482281685,-0.043432485312223434,0.19698680937290192,-0.042769692838191986,-0.11743636429309845,0.13080677390098572,-0.23921270668506622,0.1761528104543686,0.16634300351142883,0.12564954161643982,0.17179547250270844,0.1135219931602478,0.13043619692325592,0.022554811090230942,-0.040188487619161606,-0.11400578916072845,-0.012953345663845539,0.05691032111644745,-0.12464193999767303,0.06823770701885223,0.1300160139799118
56,Joan Emily Bayega,-0.09606543928384781,0.01928750053048134,0.060914549976587296,-0.06707009673118591,-0.12216070294380188,-0.04315240681171417,-0.023220816627144814,-0.14846765995025635,0.1288241446018219,-0.09585286676883698,0.23119616508483887,-0.0364207848906517,-0.13488149642944336,-0.023753849789500237,-0.05729860067367554,0.20683686435222626,-0.13769350945949554,-0.16339124739170074,-0.02524545043706894,-0.03012200817465782,-0.06058363616466522,-0.0070221321657299995,0.024181939661502838,0.17198950052261353,-0.06881540268659592,-0.352472722530365,-0.09715048968791962,-0.1502525359392166,0.026511676609516144,-0.01968935877084732,-0.005940265022218227,0.13190025091171265,-0.22479121387004852,0.016316544264554977,0.05193016305565834,0.033620476722717285,0.014665244147181511,-0.01705510914325714,0.1865333765745163,0.02998250722885132,-0.25608596205711365,-0.011939273215830326,0.09388356655836105,0.24500197172164917,0.12869611382484436,-0.012669539079070091,0.02213532105088234,-0.0629534050822258,0.0003126699011772871,-0.18747498095035553,0.01901424303650856,0.07932950556278229,0.14558470249176025,-0.018170641735196114,-0.019802674651145935,-0.18027527630329132,-0.018206734210252762,-0.0055686309933662415,-0.1864136904478073,0.06851264089345932,-9.308150038123131e-05,-0.05847993493080139,-0.06168759614229202,-0.09478060156106949,0.374228298664093,0.15275537967681885,-0.18449987471103668,-0.10076884180307388,0.21919749677181244,-0.15983529388904572,-0.028556469827890396,0.04775121062994003,-0.1209782212972641,-0.1338086575269699,-0.30433833599090576,-0.033842556178569794,0.4680157005786896,0.0913536474108696,-0.22781679034233093,0.0676468163728714,-0.20147335529327393,-0.01905951462686062,-0.062004584819078445,0.1505729705095291,-0.082057423889637,0.07341820746660233,-0.0006990842521190643,-0.011214731261134148,0.18953782320022583,-0.0028164880350232124,-0.02256053127348423,0.2390533685684204,-0.04630769044160843,0.06342768669128418,0.0010597673244774342,-0.0024286259431391954,-0.042895521968603134,-0.09738864749670029,-0.13748206198215485,-0.054666902869939804,-0.13427315652370453,-0.0424497053027153,0.022148501127958298,0.1401970237493515,-0.27670010924339294,0.11829595267772675,0.04491838440299034,-0.04911994934082031,0.04154791682958603,0.2170572578907013,-0.10854317992925644,-0.1503099650144577,0.14100225269794464,-0.2889411449432373,0.1937200427055359,0.15863199532032013,0.10593854635953903,0.12528882920742035,0.08550183475017548,0.07409285753965378,-0.028737127780914307,-0.053159311413764954,-0.1231699213385582,-0.009055175818502903,0.09860300272703171,-0.15905557572841644,0.055634573101997375,0.07303095608949661
57,Joan Emily Bayega,-0.11445219069719315,0.023874644190073013,0.1338115930557251,-0.06213364005088806,-0.11537068337202072,-0.05918683111667633,0.051991596817970276,-0.1474124789237976,0.12777598202228546,-0.09683573246002197,0.29607200622558594,-0.024979598820209503,-0.15053309500217438,-0.05957205221056938,-0.0215061716735363,0.20565636456012726,-0.12361177057027817,-0.16443462669849396,-0.07971520721912384,-0.0785602331161499,-0.08266035467386246,0.004504913929849863,0.036145906895399094,0.12613257765769958,-0.1175914779305458,-0.3146860897541046,-0.08343964070081711,-0.11392311751842499,0.07061905413866043,0.03676210343837738,-0.030367475003004074,0.13716351985931396,-0.23042581975460052,0.012933348305523396,0.08698833733797073,0.040037233382463455,0.0010780866723507643,0.015186682343482971,0.19057270884513855,0.01989244669675827,-0.23391592502593994,-0.016828009858727455,0.1216275542974472,0.26199090480804443,0.1618000715970993,-0.008525552228093147,0.05819758400321007,-0.04570349305868149,0.030044175684452057,-0.16842298209667206,0.05567094683647156,0.0848434790968895,0.17953047156333923,0.008894545957446098,0.002820962108671665,-0.21247680485248566,-0.055317386984825134,0.0874408483505249,-0.13754020631313324,0.06456279754638672,0.025056134909391403,-0.05720119923353195,-0.08364102989435196,-0.09119146317243576,0.3284290134906769,0.11659584939479828,-0.17863567173480988,-0.12645182013511658,0.2300415188074112,-0.15054075419902802,0.0037400727160274982,0.08234240859746933,-0.16605038940906525,-0.09355015307664871,-0.27869540452957153,-0.019110562279820442,0.43807947635650635,0.08107921481132507,-0.1986769586801529,0.029118742793798447,-0.19125868380069733,0.031132183969020844,-0.07121968269348145,0.10198624432086945,-0.10218566656112671,0.07792425900697708,-0.02663792483508587,-0.020033977925777435,0.19169557094573975,-0.011197139509022236,0.022483045235276222,0.24896183609962463,-0.010309271514415741,-0.001042933203279972,-0.027514861896634102,-0.06473284959793091,-0.04775992035865784,-0.09723281115293503,-0.1340639889240265,-0.07545734941959381,-0.17055898904800415,-0.06241507828235626,0.04109901934862137,0.1091095507144928,-0.32619422674179077,0.13778625428676605,0.032881323248147964,0.0034405160695314407,0.011437037028372288,0.16877701878547668,-0.047421663999557495,-0.12675458192825317,0.11760939657688141,-0.2814534902572632,0.1630891114473343,0.1811610460281372,0.09974966198205948,0.119540736079216,0.06003269925713539,0.06054183840751648,-0.025839827954769135,-0.026794321835041046,-0.08505776524543762,-0.0014287927187979221,0.07886642217636108,-0.18995460867881775,0.06415008753538132,0.07412374019622803
