Case#,name,fe1,fe2,fe3,fe4,fe5,fe6,fe7,fe8,fe9,fe10,fe11,fe12,fe13,fe14,fe15,fe16,fe17,fe18,fe19,fe20,fe21,fe22,fe23,fe24,fe25,fe26,fe27,fe28,fe29,fe30,fe31,fe32,fe33,fe34,fe35,fe36,fe37,fe38,fe39,fe40,fe41,fe42,fe43,fe44,fe45,fe46,fe47,fe48,fe49,fe50,fe51,fe52,fe53,fe54,fe55,fe56,fe57,fe58,fe59,fe60,fe61,fe62,fe63,fe64,fe65,fe66,fe67,fe68,fe69,fe70,fe71,fe72,fe73,fe74,fe75,fe76,fe77,fe78,fe79,fe80,fe81,fe82,fe83,fe84,fe85,fe86,fe87,fe88,fe89,fe90,fe91,fe92,fe93,fe94,fe95,fe96,fe97,fe98,fe99,fe100,fe101,fe102,fe103,fe104,fe105,fe106,fe107,fe108,fe109,fe110,fe111,fe112,fe113,fe114,fe115,fe116,fe117,fe118,fe119,fe120,fe121,fe122,fe123,fe124,fe125,fe126,fe127,fe128
11,Denzel Washington,-0.14181941747665405,0.12425755709409714,0.06543567031621933,0.052562929689884186,-0.019439807161688805,-0.0054215299896895885,0.06189590319991112,-0.07848261296749115,0.16020414233207703,-0.06762230396270752,0.25173497200012207,0.04116690531373024,-0.17218060791492462,-0.24642367660999298,0.020223703235387802,0.11223281919956207,-0.14640125632286072,-0.15899984538555145,-0.19202759861946106,-0.085951067507267,-0.06722675263881683,-0.031817249953746796,0.03845270723104477,0.055078137665987015,-0.06334521621465683,-0.3666548430919647,-0.0254107266664505,-0.21345402300357819,0.0869341567158699,-0.18626679480075836,-0.0018665967509150505,-0.000900154176633805,-0.1598123461008072,-0.06428885459899902,-0.06875579804182053,0.04288194701075554,0.008218499831855297,-0.011562494561076164,0.19462800025939941,-0.08055883646011353,-0.13502733409404755,-0.018908165395259857,0.001551227644085884,0.3165660798549652,0.28004512190818787,0.0020438835490494967,0.0015938077121973038,0.05891454219818115,0.11583057045936584,-0.23309326171875,0.05426407605409622,0.08599599450826645,0.16226889193058014,0.035963453352451324,0.06743953377008438,-0.13031406700611115,-0.058689363300800323,0.08471459150314331,-0.18482352793216705,0.04893595725297928,0.03397583216428757,-0.09426260739564896,-0.10130961984395981,0.01622062735259533,0.2916997969150543,0.08987453579902649,-0.16495199501514435,-0.0742899477481842,0.18772143125534058,-0.2226613312959671,0.08416276425123215,0.053160037845373154,-0.09642628580331802,-0.13067880272865295,-0.21149896085262299,0.1369451880455017,0.4372543692588806,0.16089656949043274,-0.2230282425880432,-0.06877784430980682,-0.1975197196006775,0.007997922599315643,-0.008149265311658382,0.05400090292096138,-0.09012355655431747,-0.04573233425617218,-0.14855554699897766,-0.023495499044656754,0.11277884989976883,0.08193367719650269,-0.021958693861961365,0.19997231662273407,0.014953370206058025,-0.09023682028055191,0.016523491591215134,-0.06336157768964767,-0.0673137828707695,-0.04464678093791008,-0.09212910383939743,0.005711234174668789,-0.04135684669017792,-0.11766272783279419,-0.0173072200268507,0.04266686737537384,-0.09983427077531815,0.1499856412410736,0.005008687265217304,0.0522899255156517,0.037486761808395386,0.03495306521654129,-0.08401993662118912,-0.10030268132686615,0.1670774668455124,-0.23628228902816772,0.1635175496339798,0.14498287439346313,0.06434427946805954,0.16762153804302216,0.013541489839553833,0.14997339248657227,-0.026340100914239883,0.005163300782442093,-0.11790201812982559,-0.05081362649798393,0.02424059435725212,-0.09058938175439835,0.07165458798408508,0.021080974489450455
12,Denzel Washington,-0.09344328939914703,0.1383737027645111,0.04828426614403725,0.04632912948727608,-0.04494720324873924,-0.059865910559892654,0.028698589652776718,-0.18141087889671326,0.19706769287586212,-0.05902095139026642,0.29309841990470886,-0.1182633638381958,-0.2292306274175644,-0.14541834592819214,-0.0332525409758091,0.1400473266839981,-0.1272110491991043,-0.1635071039199829,-0.15900367498397827,-0.11485781520605087,-0.034231942147016525,-0.03812684863805771,0.06913009285926819,0.06686705350875854,-0.05911509692668915,-0.3356175720691681,-0.07205129414796829,-0.19072359800338745,0.08871150761842728,-0.1606789082288742,-0.011004985310137272,0.018892237916588783,-0.13445772230625153,-0.12348368763923645,-0.03491895645856857,0.008416440337896347,-0.05188446864485741,-0.06312606483697891,0.22663995623588562,0.005027472972869873,-0.1727570742368698,-0.025631535798311234,-0.037849582731723785,0.3189111649990082,0.22979652881622314,-0.02145984210073948,-0.0029906705021858215,-0.04041489213705063,0.07364191859960556,-0.15591126680374146,0.04007915407419205,0.14849692583084106,0.24894800782203674,0.004909389186650515,0.0797460526227951,-0.11160869896411896,-0.03736959770321846,0.11512847989797592,-0.220949187874794,0.07163318991661072,0.15047019720077515,-0.06829484552145004,-0.07983660697937012,-0.007251787930727005,0.20954552292823792,0.14748404920101166,-0.11739641427993774,-0.10606186091899872,0.1894584447145462,-0.15137192606925964,0.016345446929335594,0.07433909177780151,-0.11395038664340973,-0.18852877616882324,-0.2122342884540558,0.04678118973970413,0.39835551381111145,0.0849367156624794,-0.2473350167274475,-0.10554298758506775,-0.11657670885324478,0.037728071212768555,0.030372492969036102,0.04919841140508652,-0.12287825345993042,-0.04602169618010521,-0.15902948379516602,-0.07391957193613052,0.050661951303482056,-0.003625011071562767,-0.07631801813840866,0.20291295647621155,-0.04806526377797127,-0.08500871062278748,0.06487677991390228,0.007385206874459982,-0.12353364378213882,0.01579424925148487,-0.09435910731554031,-0.05460868775844574,0.023146837949752808,-0.11786068975925446,-0.009224241599440575,0.01168664637953043,-0.08782479912042618,0.12347443401813507,-0.006561505142599344,0.049207188189029694,0.0019897231832146645,-0.0029515966307371855,-0.0758911743760109,-0.06610659509897232,0.2164677530527115,-0.22400368750095367,0.13641472160816193,0.13085561990737915,0.0086868517100811,0.12247619777917862,0.04645295441150665,0.11537047475576401,-0.02627628669142723,-0.001276056282222271,-0.12110116332769394,-0.06086665391921997,-0.008587178774178028,-0.037074435502290726,0.0396307036280632,0.011712489649653435
13,Jason Derulo,-0.13088886439800262,0.17227321863174438,0.11552116274833679,-0.013775307685136795,0.025562811642885208,-0.09580202400684357,0.03739190846681595,0.022916696965694427,0.15091519057750702,0.043081216514110565,0.29137325286865234,-0.040388040244579315,-0.2141919732093811,-0.06738360971212387,-0.0072055053897202015,0.09046328067779541,-0.17940106987953186,-0.03991815447807312,-0.11584638059139252,-0.08719061315059662,0.0377710685133934,0.01945633441209793,-0.00832110270857811,0.045143865048885345,-0.11112914979457855,-0.2776462435722351,-0.049182187765836716,-0.21349555253982544,0.028384124860167503,-0.14000196754932404,0.00783925224095583,0.002312930068001151,-0.15982568264007568,-0.09149989485740662,-0.025968123227357864,-0.03759744018316269,0.0837937742471695,-0.012083746492862701,0.13573597371578217,-0.004856395535171032,-0.09242168068885803,-0.005245709791779518,0.032456014305353165,0.28964805603027344,0.11958975344896317,0.04188283905386925,0.016416428610682487,0.009682947769761086,0.06743666529655457,-0.21858157217502594,0.10953319817781448,0.06400386244058609,0.16556793451309204,0.07099127024412155,-0.014183665625751019,-0.19353120028972626,-0.06031854450702667,0.007315145805478096,-0.22760622203350067,0.10031294822692871,0.11872181296348572,-0.04961921274662018,-0.17675918340682983,-0.0471099391579628,0.2448621690273285,0.13972386717796326,-0.1644195020198822,-0.159356489777565,0.15371841192245483,-0.10629498958587646,0.029701828956604004,0.08403874933719635,-0.11976050585508347,-0.09538862109184265,-0.20758894085884094,0.1805860698223114,0.32789313793182373,0.08112462610006332,-0.16566669940948486,-0.03581811487674713,-0.289520800113678,0.03807074576616287,-0.12866149842739105,-0.031494371592998505,-0.09474886953830719,0.060165852308273315,-0.09186773747205734,0.053703442215919495,0.09329716861248016,-0.022635823115706444,-0.04741903394460678,0.2144138365983963,-0.027838412672281265,-0.018576739355921745,-0.04589363560080528,-0.026483263820409775,-0.0902443453669548,-0.03731618449091911,-0.07289665937423706,0.004286557901650667,0.07815597951412201,-0.09423359483480453,-0.03222742676734924,0.07524463534355164,-0.20785102248191833,0.10159068554639816,0.02029465138912201,-0.01216721348464489,0.03661436587572098,0.09268902242183685,-0.12043242156505585,-0.10281864553689957,0.18022893369197845,-0.22681596875190735,0.2046385109424591,0.13602207601070404,0.1403864026069641,0.10675535351037979,0.03617192059755325,0.07497373223304749,0.018894439563155174,-0.0038711074739694595,-0.12853002548217773,-0.044382113963365555,0.07781356573104858,-0.013320641592144966,-0.0026892442256212234,0.04367900639772415
14,Jason Derulo,-0.11916483938694,0.12617455422878265,0.06302160024642944,-0.0245509035885334,-0.023539967834949493,-0.015141231939196587,0.06752696633338928,-0.022467639297246933,0.1826450526714325,-0.06943930685520172,0.2950614094734192,-0.011607412248849869,-0.2578651010990143,-0.05519261583685875,0.01940387859940529,0.11002051830291748,-0.15463614463806152,-0.051868755370378494,-0.100223109126091,-0.10588394850492477,0.040969930589199066,-0.007493822369724512,-0.001282297307625413,0.03465428948402405,-0.09013140201568604,-0.3160834014415741,-0.12302450835704803,-0.18644243478775024,0.05269433557987213,-0.12865278124809265,-0.018628738820552826,0.023199765011668205,-0.14825831353664398,-0.050848618149757385,-0.04831280559301376,-0.06632786244153976,0.07679251581430435,-0.029225405305624008,0.1313553899526596,0.03239104524254799,-0.09595928341150284,-0.010422713123261929,-0.017715783789753914,0.27066051959991455,0.05557765066623688,0.02631346881389618,0.04892827570438385,0.015084782615303993,0.0788848027586937,-0.17750422656536102,0.07501859962940216,0.07455968856811523,0.22078947722911835,0.031772881746292114,-0.00568224024027586,-0.1795670986175537,-0.03139355033636093,0.046881675720214844,-0.2194555252790451,0.10651393234729767,0.12068835645914078,-0.0676073431968689,-0.1637369692325592,-0.0352412648499012,0.28548985719680786,0.14318180084228516,-0.18914556503295898,-0.12903137505054474,0.18094924092292786,-0.07106393575668335,0.053247593343257904,0.04574861004948616,-0.17398011684417725,-0.14065608382225037,-0.1857459545135498,0.1858302354812622,0.3427659869194031,0.13763071596622467,-0.16696186363697052,-0.030334828421473503,-0.27998030185699463,0.08045343309640884,-0.1037471815943718,0.05121609941124916,-0.12450253963470459,0.074022576212883,-0.09708509594202042,0.05318380147218704,0.0540604405105114,-0.020819975063204765,-0.041888538748025894,0.274072527885437,-0.023728325963020325,0.02834155224263668,-0.056255217641592026,-0.025211557745933533,-0.10989420115947723,-0.10172087699174881,-0.02269853465259075,-0.014211751520633698,0.05452892929315567,-0.11105960607528687,-0.030069909989833832,0.0997563973069191,-0.1997281014919281,0.13202108442783356,-0.043356966227293015,0.019358638674020767,0.015486391261219978,0.07499845325946808,-0.062082499265670776,-0.08431823551654816,0.11554263532161713,-0.2604377865791321,0.12200762331485748,0.1552755981683731,0.08102726191282272,0.12378433346748352,0.026967506855726242,0.08312980830669403,-0.00360987801104784,-0.036235369741916656,-0.18158449232578278,-0.05081724002957344,0.09999557584524155,-0.04951653629541397,-0.022695867344737053,0.012554370798170567
15,Jason Derulo,-0.15916448831558228,0.1520072966814041,0.06866978108882904,-0.011724436655640602,-0.020986245945096016,-0.054768290370702744,0.09305836260318756,0.013236167840659618,0.21711653470993042,0.01640425994992256,0.24839721620082855,-0.012649417854845524,-0.22342348098754883,-0.019791943952441216,-0.006617169361561537,0.10712841153144836,-0.1625538021326065,-0.023739593103528023,-0.09566653519868851,-0.11931446194648743,0.05117691680788994,-0.012315329164266586,-0.04801676422357559,0.036544300615787506,-0.12781935930252075,-0.3053182065486908,-0.07642313838005066,-0.1997816264629364,0.06653883308172226,-0.09125040471553802,0.012550093233585358,0.010160424746572971,-0.1452520787715912,-0.09121153503656387,-0.05075543373823166,-0.03256717696785927,0.08516610413789749,-0.028638610616326332,0.13458369672298431,0.0050744470208883286,-0.08709380030632019,-0.00756035465747118,-0.014326637610793114,0.27768298983573914,0.051502104848623276,0.035883694887161255,0.0751386284828186,0.0038140378892421722,0.11609958857297897,-0.17244790494441986,0.08967933803796768,0.056556325405836105,0.1936391144990921,0.03918096423149109,-0.012547321617603302,-0.21428588032722473,-0.023316863924264908,0.03664963319897652,-0.27360060811042786,0.08983895927667618,0.11321160197257996,0.01170038990676403,-0.15185150504112244,-0.010078252293169498,0.2513720691204071,0.16133126616477966,-0.1415804922580719,-0.11534929275512695,0.21243496239185333,-0.08374256640672684,0.1013297289609909,0.010040822438895702,-0.14595015347003937,-0.14901302754878998,-0.16287726163864136,0.1978554129600525,0.3846874237060547,0.11475983262062073,-0.15279296040534973,-0.024355269968509674,-0.2761264145374298,0.049731552600860596,-0.05478719621896744,-0.013009036891162395,-0.12499028444290161,0.05560293793678284,-0.08701784163713455,0.06810706108808517,0.08683500438928604,-0.009454702958464622,-0.03552614152431488,0.2271566540002823,0.012480251491069794,-0.008938250131905079,-0.05861501023173332,-0.028346870094537735,-0.12850652635097504,-0.012081107124686241,-0.017571261152625084,0.009734737686812878,0.10448911786079407,-0.0999109148979187,0.005750919226557016,0.08054966479539871,-0.22052109241485596,0.14850276708602905,0.012518039904534817,0.03181113302707672,0.01467921957373619,0.09509153664112091,-0.09924584627151489,-0.08011976629495621,0.17225764691829681,-0.19786186516284943,0.17643067240715027,0.12743525207042694,0.04140026867389679,0.14740298688411713,0.016875669360160828,0.07148553431034088,0.040862537920475006,-0.011265825480222702,-0.16845278441905975,-0.023202331736683846,0.09026585519313812,-0.06637333333492279,-0.007519995793700218,0.05341236665844917
16,Jason Derulo,-0.16275516152381897,0.18727192282676697,0.0760059803724289,0.005741490051150322,0.033360883593559265,-0.05705564096570015,0.10036031901836395,0.015772361308336258,0.20100389420986176,-0.0019953176379203796,0.29601797461509705,-0.032219722867012024,-0.23338569700717926,-0.04805607348680496,-0.014071832410991192,0.1205698624253273,-0.144844189286232,-0.02941962517797947,-0.10335656255483627,-0.09177394211292267,0.047244105488061905,0.01291730348020792,-0.05930563807487488,0.01377127505838871,-0.0962495282292366,-0.3048178553581238,-0.07621243596076965,-0.1715855896472931,0.027635185047984123,-0.10316064208745956,0.032271288335323334,0.02777198515832424,-0.14299526810646057,-0.0840698778629303,-0.02658921852707863,-0.04377806931734085,0.10935543477535248,0.005345950834453106,0.14707420766353607,0.028575662523508072,-0.06385131180286407,-0.04925885796546936,0.02290581539273262,0.3091181814670563,0.0384301133453846,0.027453618124127388,0.04440861940383911,-0.005389336496591568,0.09306440502405167,-0.2127617597579956,0.11295678466558456,0.04597173258662224,0.18440307676792145,0.09641680121421814,0.005964871495962143,-0.2333250343799591,-0.028574196621775627,0.05196230858564377,-0.2440720796585083,0.09376794099807739,0.09117859601974487,0.0015673991292715073,-0.17441393435001373,-0.01822953298687935,0.2615754306316376,0.16358450055122375,-0.14892131090164185,-0.13305841386318207,0.18435056507587433,-0.06605330854654312,0.08837125450372696,0.04357120022177696,-0.13696669042110443,-0.13652312755584717,-0.1912933588027954,0.20236968994140625,0.3425734043121338,0.11898630857467651,-0.1532653421163559,-0.03221939504146576,-0.26470181345939636,0.04343414306640625,-0.06117737293243408,-0.015642346814274788,-0.10245467722415924,0.05460290610790253,-0.05904002487659454,0.06179006025195122,0.07581320405006409,0.012939563021063805,-0.06037953495979309,0.23122766613960266,-0.03542686626315117,-0.008939191699028015,-0.07033324986696243,-0.03885912150144577,-0.08294360339641571,-0.035779230296611786,-0.024968745186924934,-0.0032431790605187416,0.08282111585140228,-0.1024552658200264,-0.020444301888346672,0.08819154649972916,-0.25319772958755493,0.13084188103675842,0.013296708464622498,0.04185090959072113,0.0289680864661932,0.08354433625936508,-0.070216603577137,-0.04232536628842354,0.1594756543636322,-0.23014533519744873,0.20156630873680115,0.1161099225282669,0.03376469761133194,0.1482311636209488,0.005382393021136522,0.07541345804929733,0.03830300271511078,-0.034108296036720276,-0.1587749570608139,-0.023748358711600304,0.08332882821559906,-0.042344704270362854,-0.027467483654618263,0.032431475818157196
17,Jason Derulo,-0.14238345623016357,0.11283023655414581,0.06853745877742767,-0.015097484923899174,-0.056163907051086426,-0.031094970181584358,0.05916188284754753,-0.0538652278482914,0.1863551139831543,-0.08614514023065567,0.27214866876602173,-0.015093998983502388,-0.25421467423439026,-0.058321092277765274,0.05872247740626335,0.13307887315750122,-0.121376633644104,-0.07360132783651352,-0.10923365503549576,-0.11359309405088425,0.026963036507368088,-0.03263183683156967,-0.02819768153131008,0.06879805028438568,-0.12194293737411499,-0.30717602372169495,-0.12656544148921967,-0.16590090095996857,0.05631674453616142,-0.10107117891311646,-0.044658076018095016,0.053703390061855316,-0.15270401537418365,-0.05901416391134262,-0.058261629194021225,-0.08249188959598541,0.06095927581191063,-0.010222931392490864,0.13516312837600708,0.02347405254840851,-0.11528626084327698,-0.002752864733338356,-0.0061479248106479645,0.22536508738994598,0.07667357474565506,0.02371656894683838,0.07440146803855896,-0.01478587556630373,0.0613165907561779,-0.1730533391237259,0.03665950521826744,0.0940951555967331,0.1821935921907425,0.027616731822490692,0.01117477472871542,-0.2308080792427063,-0.036315448582172394,0.03285587579011917,-0.21640290319919586,0.11608436703681946,0.08645302802324295,-0.03851834684610367,-0.17531123757362366,-0.019011588767170906,0.27644839882850647,0.1217622235417366,-0.16213811933994293,-0.13265679776668549,0.2070525586605072,-0.06118392199277878,0.08431423455476761,0.07842184603214264,-0.1769859939813614,-0.18403606116771698,-0.17259807884693146,0.17018094658851624,0.3472679555416107,0.13857190310955048,-0.1818840652704239,0.006809554994106293,-0.2850746214389801,0.04447951912879944,-0.08096998929977417,0.0010834380518645048,-0.11070585250854492,0.031920697540044785,-0.09333661198616028,0.06606822460889816,0.06513918191194534,-0.009575065225362778,0.021353282034397125,0.308699369430542,0.015400235541164875,0.02305411919951439,-0.06321980059146881,-0.004448958672583103,-0.12214742600917816,-0.08107288181781769,-0.03355054184794426,-0.04321077838540077,0.08971672505140305,-0.09626731276512146,0.0070000602863729,0.08200948685407639,-0.21881771087646484,0.14698952436447144,-0.016317181289196014,0.04026859253644943,-0.008316733874380589,0.08100806176662445,-0.09482891112565994,-0.0647798702120781,0.13162939250469208,-0.2538163959980011,0.11962901055812836,0.15736618638038635,0.058670781552791595,0.10745967924594879,0.046038784086704254,0.06312193721532822,-0.002586955204606056,-0.057531967759132385,-0.17545084655284882,-0.011004352010786533,0.1254231035709381,-0.09841517359018326,-0.03445585072040558,0.039153359830379486
18,Jason Derulo,-0.09827739000320435,0.13620047271251678,0.08078906685113907,-0.011042286641895771,0.008872076869010925,-0.055794671177864075,0.09048305451869965,0.04888142645359039,0.1592692732810974,-0.023282404989004135,0.2415386289358139,-0.05411906540393829,-0.21222402155399323,-0.054656900465488434,0.02121128886938095,0.11673056334257126,-0.1470700204372406,-0.02402864769101143,-0.06997853517532349,-0.10095196217298508,0.03797668218612671,0.013103458099067211,-0.03044511191546917,0.06845541298389435,-0.11956571042537689,-0.31719285249710083,-0.10121826827526093,-0.18803098797798157,0.07406007498502731,-0.06905960291624069,-0.024513691663742065,0.09735420346260071,-0.10969957709312439,-0.03897368535399437,-0.008005620911717415,-0.04851226136088371,0.09319658577442169,-0.001184782013297081,0.12912891805171967,0.04201453551650047,-0.06843632459640503,-0.048359744250774384,0.01229178998619318,0.3209887742996216,0.10514429956674576,0.016419660300016403,0.07939165085554123,0.013380743563175201,0.07822689414024353,-0.16161978244781494,0.11224152147769928,0.07132028043270111,0.15019693970680237,0.11478501558303833,0.014362309128046036,-0.1999375969171524,-0.016174737364053726,0.016341155394911766,-0.23939502239227295,0.09150673449039459,0.08097372204065323,-0.0008486621081829071,-0.1709657907485962,-0.02295171283185482,0.25522127747535706,0.13010044395923615,-0.15614455938339233,-0.15843980014324188,0.2174091786146164,-0.11437138170003891,0.09128013253211975,0.06874699890613556,-0.17003889381885529,-0.10799612104892731,-0.13037145137786865,0.1903662085533142,0.3213183581829071,0.15803393721580505,-0.16546979546546936,-0.005492556840181351,-0.2366148978471756,0.024428226053714752,-0.015581374987959862,0.029534325003623962,-0.07984960824251175,0.04769326001405716,-0.048122674226760864,0.07820801436901093,0.053386516869068146,-0.020171592012047768,-0.04201194643974304,0.22628085315227509,-0.004814423620700836,-0.037220824509859085,-0.026685014367103577,-0.02667844668030739,-0.0911816880106926,-0.013679467141628265,-0.05560922250151634,-0.01204031240195036,0.08743312209844589,-0.12582014501094818,-0.03114674985408783,0.07015938311815262,-0.2150339037179947,0.177480548620224,0.018368253484368324,0.02922642044723034,0.014909311197698116,0.07692315429449081,-0.10506661981344223,-0.048047494143247604,0.1553954929113388,-0.23484081029891968,0.16374163329601288,0.10446742177009583,0.0575510635972023,0.13530157506465912,-0.012619659304618835,0.11915213614702225,0.029628023505210876,-0.08179625868797302,-0.12663166224956512,-0.022033395245671272,0.10094776004552841,-0.04191364347934723,-0.036132000386714935,0.006401927210390568
19,Juliana Kanyomozi,-0.12752467393875122,0.10764292627573013,0.06705500185489655,-0.05563675984740257,-0.058199599385261536,-0.09878095239400864,-0.03114970214664936,-0.1356663852930069,0.22224394977092743,-0.07268126308917999,0.2764919102191925,-0.04364440217614174,-0.19855082035064697,-0.038150329142808914,-0.007882051169872284,0.15461531281471252,-0.1877252161502838,-0.1350107043981552,-0.004466505721211433,-0.063490130007267,0.07181956619024277,-0.011904089711606503,0.05868956446647644,0.14681008458137512,-0.1319291889667511,-0.3348616361618042,-0.10487619787454605,-0.16572155058383942,-0.01233452558517456,-0.09293419867753983,-0.005276476964354515,0.11293336004018784,-0.22198066115379333,-0.03957744315266609,-0.005753343924880028,0.02463597245514393,-0.007422256283462048,-0.1151062473654747,0.18225492537021637,-0.052395518869161606,-0.20641253888607025,-0.08660372346639633,0.09443149715662003,0.19582799077033997,0.1863832175731659,-0.017168503254652023,0.04705486446619034,-0.07724437117576599,0.037646789103746414,-0.15936487913131714,0.06026342511177063,0.11811457574367523,0.08340020477771759,0.011168702505528927,0.022032512351870537,-0.22199086844921112,-0.05379268527030945,0.06373242288827896,-0.16479533910751343,-0.036878615617752075,0.05282306671142578,-0.029702777042984962,-0.13216228783130646,-0.11800162494182587,0.34904608130455017,0.19126905500888824,-0.14857104420661926,-0.11973481625318527,0.27321967482566833,-0.12977488338947296,-0.07134326547384262,0.05977943539619446,-0.17869366705417633,-0.15779851377010345,-0.23491820693016052,-0.015207502990961075,0.36176323890686035,0.03550046682357788,-0.17446240782737732,0.11915464699268341,-0.1655503213405609,-0.0005618613213300705,-0.1096428856253624,0.1423906534910202,-0.07084694504737854,0.11270676553249359,-0.03184838220477104,0.005097538232803345,0.17181295156478882,0.03755243122577667,-0.02395901083946228,0.22472162544727325,-0.033311761915683746,-0.0323248915374279,0.07871825993061066,-0.04426754638552666,-0.05101902037858963,-0.08753127604722977,-0.19419369101524353,-0.07583995908498764,-0.06291693449020386,-0.04180440306663513,-0.10973735898733139,0.14170095324516296,-0.25876912474632263,0.12801112234592438,0.046123210340738297,-0.03777158260345459,-0.019467715173959732,0.029911881312727928,-0.05611264333128929,-0.06930738687515259,0.13725686073303223,-0.26876696944236755,0.145957350730896,0.06857467442750931,0.12839967012405396,0.19444522261619568,0.012972448021173477,0.12534770369529724,-0.011180388741195202,-0.04613075405359268,-0.23703277111053467,-0.004203639458864927,0.1304781138896942,-0.09279985725879669,0.047938019037246704,0.05644951015710831
20,Juliana Kanyomozi,-0.17421330511569977,0.09780598431825638,0.01184605062007904,-0.14947547018527985,-0.03323230519890785,-0.05569572374224663,-0.0015976335853338242,-0.17217552661895752,0.2071988433599472,-0.05743568390607834,0.2821005582809448,-0.07159098237752914,-0.2713358700275421,-0.055567458271980286,0.03678854927420616,0.1530809849500656,-0.329235315322876,-0.11355669796466827,-2.8815120458602905e-05,-0.014194768853485584,0.03218583017587662,-0.001004294608719647,0.032770752906799316,0.1426708996295929,-0.13726799190044403,-0.3426114618778229,-0.11378233134746552,-0.10764718055725098,0.055218588560819626,-0.09067335724830627,0.03458413481712341,0.07337770611047745,-0.29339978098869324,0.04597518593072891,-0.003767808433622122,0.07318273186683655,0.012701417319476604,-0.11339645832777023,0.1981261521577835,0.0005708327516913414,-0.1869031935930252,-0.12181888520717621,0.047650594264268875,0.1822185516357422,0.2599463164806366,-0.08726136386394501,-0.03592640161514282,-0.04936325550079346,0.03226561099290848,-0.21177805960178375,0.017490770667791367,0.15995141863822937,0.07853828370571136,0.03408326208591461,-0.035419873893260956,-0.2525884807109833,-0.05910772085189819,0.027578487992286682,-0.15720532834529877,-0.06720312684774399,0.08778891712427139,-0.02375364489853382,-0.0683109238743782,-0.04154591262340546,0.28170332312583923,0.10918418318033218,-0.200536847114563,-0.14899350702762604,0.20083041489124298,-0.1304895430803299,0.04531276226043701,0.08457867801189423,-0.16915768384933472,-0.1881333738565445,-0.2148600071668625,0.006770618259906769,0.31079748272895813,0.02867330051958561,-0.18786068260669708,0.04718489944934845,-0.22107304632663727,-0.03829989582300186,-0.05911927670240402,0.06319507211446762,-0.039953626692295074,0.07898586243391037,-0.0875585600733757,0.0845014750957489,0.18059861660003662,0.0024004336446523666,0.028063571080565453,0.316324919462204,-0.0673854798078537,-0.006539629306644201,0.04780767858028412,0.0042167725041508675,-0.020039841532707214,-0.053184814751148224,-0.1290060430765152,-0.011510273441672325,-0.026765773072838783,-0.08551733940839767,-0.050763729959726334,0.17508786916732788,-0.23024046421051025,0.1603483408689499,0.09371710568666458,-0.019799377769231796,-0.012676982209086418,-0.02448655292391777,-0.11738444864749908,-0.07830748707056046,0.1806001365184784,-0.3013676404953003,0.19821344316005707,0.10960979759693146,0.05777273327112198,0.14945313334465027,-0.0038558319211006165,0.11824959516525269,-0.04337518662214279,-0.043105632066726685,-0.16141065955162048,0.03311644494533539,0.05533809959888458,-0.0724291279911995,0.032681506127119064,0.005961838643997908
